SampleName,VolumeDensity,SurfaceAreaDensity,MeanBreadthDensity,EulerNumberDensity,VoxelCount,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
Scan008_110,0.493,0.067,-0.0006778,1.81E-06,64127.46154,64127.46154,11913.95469,70.64003846,0.257576923,0.730769231,42.65384615,103.5384615,46.15384615,105.1538462,50.76923077,106.5384615,72.36996154,74.20665385,79.15173077,72.36996154,74.20665385,79.15173077,37.87203846,25.96638462,17.36707692,-14.38130769,-4.295230769,1.697038462,1.470807692,2.270115385,1.543730769,70.73076923,75.30769231,81.38461538,17.23080769
Scan008_111,0.477,0.065,-0.0006055,-2.87E-06,64814.08,64814.08,12422.00396,79.96028,0.21648,0.32,42.72,98.56,43.2,105.2,33.6,96.28,71.63216,76.70864,65.0788,71.63216,76.70864,65.0788,36.84512,26.1502,17.8716,-1.78968,-9.06284,7.82176,1.44176,2.13056,1.4946,71.4,76.84,67.24,17.83992
Scan008_112,0.525,0.071,-0.0007056,5.33E-06,68036.80769,68036.80769,12181.22004,71.95615385,0.242692308,1.153846154,32.30769231,93.34615385,40.53846154,103.7307692,35.46153846,89.42307692,61.41280769,72.33707692,61.69238462,61.41280769,72.33707692,61.69238462,37.52165385,24.91238462,17.99103846,-6.756884615,-0.349961538,40.78473077,1.589423077,2.276846154,1.447038462,55.88461538,72.73076923,58.53846154,17.01280769
Scan008_113,0.603,0.077,-0.0008195,4.16E-07,81210,81210,13725.72868,69.7918,0.25748,0.88,45,106.04,41.76,101.6,48.2,103.4,76.68784,71.1526,74.9574,76.68784,71.1526,74.9574,37.2244,25.99284,17.92076,-14.12204,8.36332,1.2072,1.46972,2.14764,1.48584,77.92,70.48,72.2,17.4134
Scan008_114,0.51,0.067,-0.0007778,5.14E-06,61397.96429,61397.96429,10884.74625,67.14635714,0.270964286,1.107142857,50.28571429,104.3571429,47.10714286,102,42.35714286,94.75,77.45285714,73.89635714,68.65864286,77.45285714,73.89635714,68.65864286,33.58653571,23.84346429,16.88571429,-7.649785714,-14.95953571,45.34853571,1.47,2.2555,1.541214286,78.53571429,71.92857143,68.42857143,16.21428571
Scan008_115,0.606,0.07,-0.0009478,3.40E-06,81827.6,81827.6,13317.91192,74.02384,0.27564,1.04,47.68,103.08,36.4,98.08,37.96,100.12,76.47048,67.33148,67.79672,76.47048,67.33148,67.79672,39.17688,26.92148,17.30252,9.60244,-6.17728,-1.28632,1.54284,2.40228,1.59532,77.12,65.04,70.76,18.18664
Scan008_116,0.514,0.07,-0.0006011,-9.83E-07,69676.72,69676.72,13040.98444,79.87356,0.22164,0.52,52.24,112.2,45.48,109.6,48.2,110.64,83.48076,74.68016,77.12444,83.48076,74.68016,77.12444,38.50968,26.21064,17.86676,-1.45276,0.0658,11.89856,1.51036,2.3664,1.54636,84,74,76.2,17.62668
Scan008_117,0.554,0.074,-0.0006914,1.66E-06,69295.7037,69295.7037,12425.55337,77.48751852,0.265888889,0.666666667,44.85185185,102.8888889,39.55555556,99.66666667,45.92592593,103.3333333,73.36607407,70.00492593,75.13911111,73.36607407,70.00492593,75.13911111,37.49577778,25.46537037,18.0112963,-11.81237037,1.645074074,9.550222222,1.517777778,2.126777778,1.424222222,73.66666667,66.88888889,74.59259259,18.2592963
Scan008_118,0.563,0.076,-0.0009165,2.65E-07,63324.43333,63324.43333,11434.27363,73.50103333,0.272633333,0.733333333,44.86666667,102.2666667,52.36666667,107.4666667,40.33333333,98.43333333,74.12076667,80.98313333,69.96336667,74.12076667,80.98313333,69.96336667,37.0514,25.02126667,16.3428,0.041133333,-5.596266667,29.23743333,1.486766667,2.347633333,1.578166667,72.6,80.83333333,69.46666667,16.79996667
Scan008_119,0.577,0.068,-0.000959,3.17E-06,97224.65,97224.65,15620.27185,79.00395,0.26255,1,44.3,112.55,48.55,114.7,46.35,111.25,78.8097,80.74965,79.5884,78.8097,80.74965,79.5884,43.6277,28.36625,20.5665,-17.35355,9.29175,52.5413,1.55825,2.24685,1.42485,77.95,82.1,77.75,20.33325
Scan008_120,0.542,0.07,-0.0008076,-3.40E-07,65391.39286,65391.39286,11681.71907,76.11814286,0.273285714,0.642857143,59.75,118.8571429,46.92857143,103.75,43.53571429,102.9642857,89.59275,74.99510714,71.91307143,89.59275,74.99510714,71.91307143,36.95160714,24.83914286,17.17625,-18.86521429,9.318607143,17.25332143,1.518428571,2.226785714,1.467928571,89.17857143,74.35714286,73.10714286,17.91667857
Scan008_121,0.494,0.065,-0.0005963,-2.95E-06,67060.92,67060.92,12464.10988,76.7444,0.22928,0.44,50.6,108,38.6,102.24,39.84,96.48,79.41088,70.66548,68.50528,79.41088,70.66548,68.50528,37.73116,25.42964,17.5582,27.65072,-13.411,29.8528,1.517,2.26852,1.52032,77.12,72.04,68.24,17.57336
Scan008_122,0.592,0.073,-0.0007937,3.17E-06,76779.30769,76779.30769,12918.03308,77.64138462,0.259230769,0.846153846,37.38461538,101.7307692,31.5,92.07692308,41.23076923,97.53846154,68.71434615,63.19819231,69.69273077,68.71434615,63.19819231,69.69273077,38.60230769,26.07742308,17.86657692,-5.788576923,-0.849730769,-11.07873077,1.509307692,2.304,1.552692308,68.5,63.34615385,67.46153846,17.51280769
Scan008_123,0.59,0.072,-0.0009865,-3.82E-06,76477.38462,76477.38462,12829.37354,75.20119231,0.280115385,0.038461538,41.73076923,105.2307692,53.73076923,114.0769231,38.03846154,94.92307692,73.02476923,85.32830769,66.47103846,73.02476923,85.32830769,66.47103846,39.03346154,25.34853846,18.98930769,-2.020961538,-0.844230769,17.07811538,1.580307692,2.118038462,1.351923077,69.65384615,87.15384615,66.88461538,19.34615385
Scan008_124,0.494,0.061,-0.0006852,-1.13E-06,69502.16667,69502.16667,11912.73242,70.47920833,0.2635,0.5,51.91666667,108.6666667,56.54166667,114.25,46,102.8333333,81.02204167,85.45283333,75.26329167,81.02204167,85.45283333,75.26329167,35.29704167,24.827375,17.156,-2.686583333,7.275916667,0.014625,1.546791667,2.322833333,1.509375,83.58333333,85.08333333,72.54166667,16.69454167
Scan008_125,0.557,0.064,-0.0007323,-2.53E-06,75016.4,75016.4,11885.43872,69.43632,0.27944,0.32,53.64,108.32,49.28,107.56,47.12,102.04,81.27572,76.78628,75.28112,81.27572,76.78628,75.28112,35.68252,24.53312,16.603,2.1382,7.38072,-20.31408,1.47852,2.29192,1.55852,84.8,73.96,74.48,17.95996
Scan009_001,0.548,0.14,-0.0007637,6.80E-07,21994.80952,21994.80952,6717.773417,58.83636905,0.203035714,0.55952381,52,96.71428571,56.4047619,100.3095238,50.23809524,95.36904762,74.32004762,78.48966667,72.49434524,74.32004762,78.48966667,72.49434524,28.7202381,18.46961905,12.87478571,2.227607143,-8.049214286,18.25077381,1.596392857,2.287535714,1.467357143,74.57142857,77.64285714,70.78571429,8.896857143
Scan009_002,0.54,0.138,-0.0007893,-1.36E-06,20025.15385,20025.15385,6172.483132,51.46130769,0.226032967,0.362637363,57.35164835,99.56043956,61.47252747,103.4725275,56.73626374,97.59340659,78.44641758,83.01791209,77.40121978,78.44641758,83.01791209,77.40121978,26.747,17.44415385,12.24376923,1.728901099,-0.484098901,4.013945055,1.54689011,2.242769231,1.466615385,78.69230769,82.79120879,76.43956044,8.677736264
Scan009_003,0.523,0.134,-0.0006998,7.94E-06,21285.03614,21285.03614,6583.828313,56.78643373,0.20326506,0.698795181,55.8313253,102.2168675,47.63855422,90.72289157,58.39759036,100.1204819,79.11240964,69.27863855,79.3799759,79.11240964,69.27863855,79.3799759,27.90593976,18.43971084,13.22209639,-4.962108434,-3.117686747,-4.425614458,1.531698795,2.200240964,1.446578313,79.3253012,68.80722892,79.59036145,8.783168675
Scan009_004,0.55,0.14,-0.0008087,4.80E-06,22129.96429,22129.96429,6775.964476,57.76103571,0.204916667,0.654761905,54.33333333,100.0952381,58.23809524,102.297619,49.67857143,92.76190476,76.98528571,80.32316667,71.28721429,76.98528571,80.32316667,71.28721429,29.01315476,18.30254762,13.0535,4.009511905,-7.199083333,16.02021429,1.612904762,2.308119048,1.431321429,74.19047619,80.01190476,70.29761905,8.837333333
Scan009_005,0.532,0.137,-0.0006926,-1.63E-06,22170.74074,22170.74074,6824.056383,58.90317284,0.189975309,0.50617284,56.9382716,100.3580247,50.85185185,95.67901235,47.64197531,93.67901235,78.76759259,72.85366667,70.80938272,78.76759259,72.85366667,70.80938272,28.73660494,18.8028642,13.29028395,1.132950617,1.312716049,-19.30649383,1.581074074,2.25362963,1.440320988,78.59259259,70.71604938,69.54320988,8.80254321
Scan009_006,0.524,0.134,-0.0007498,1.24E-05,22381.97468,22381.97468,6883.122038,58.06518987,0.197101266,0.924050633,53.3164557,97.4556962,55.87341772,101.7088608,55.51898734,101.3417722,75.21194937,79.24008861,78.6724557,75.21194937,79.24008861,78.6724557,29.70322785,18.52251899,13.08865823,-2.940835443,-1.054873418,-6.408012658,1.618012658,2.336949367,1.453493671,75.18987342,79.10126582,77.65822785,8.763696203
Scan009_007,0.545,0.141,-0.0008119,3.59E-06,22973.4,22973.4,7107.186975,58.529975,0.1946625,0.6875,54.9375,98.65,51.5125,98.525,47.85,92.275,76.6765875,74.9318125,69.9930625,76.6765875,74.9318125,69.9930625,29.4569875,18.5577875,13.190075,7.438575,-0.7510375,-15.10775,1.618125,2.3519,1.466925,75.5875,73.425,68.3875,8.6792125
Scan009_008,0.541,0.136,-0.0008052,-4.46E-06,25336.38889,25336.38889,7617.895819,59.68347222,0.195888889,0.347222222,49.56944444,95.95833333,47.125,93.18055556,53.29166667,98.11111111,72.79376389,69.82873611,76.06683333,72.79376389,69.82873611,76.06683333,29.40395833,19.05498611,13.40452778,3.932986111,-4.895305556,-0.396902778,1.575041667,2.275888889,1.465513889,72.41666667,68.29166667,73.72222222,8.861138889
Scan009_009,0.534,0.141,-0.0007359,1.74E-06,20276.21348,20276.21348,6431.392112,57.927,0.197764045,0.595505618,50.65168539,94.41573034,53.23595506,97.43820225,56.33707865,100.1235955,72.18206742,75.14116854,77.92150562,72.18206742,75.14116854,77.92150562,28.3358427,18.22301124,12.7185618,10.29764045,2.760977528,4.172494382,1.589033708,2.29105618,1.466044944,71.11235955,74.23595506,76.07865169,8.730359551
Scan009_010,0.527,0.138,-0.0007252,6.39E-06,21928.41975,21928.41975,6839.29021,57.77066667,0.206320988,0.703703704,53.62962963,98.49382716,51.5308642,97.19753086,52.18518519,95.2345679,76.26775309,74.89816049,73.43311111,76.26775309,74.89816049,73.43311111,29.25887654,18.21859259,13.02751852,7.944246914,-0.940617284,-13.90358025,1.629074074,2.278802469,1.417654321,77.39506173,75.58024691,71.30864198,8.592617284
Scan009_011,0.536,0.14,-0.0007321,-7.86E-06,21553.15476,21553.15476,6701.486333,55.77810714,0.199904762,0.130952381,54.48809524,97.27380952,50.82142857,94.07142857,51.67857143,96.08333333,76.20678571,72.55903571,73.63054762,76.20678571,72.55903571,73.63054762,27.79857143,18.11422619,12.98689286,-2.940869048,-2.17252381,9.703535714,1.566261905,2.233630952,1.452285714,75.71428571,72.61904762,72.14285714,8.575380952
Scan009_012,0.544,0.139,-0.0007661,-1.43E-05,21128.73563,21128.73563,6494.966287,57.81544828,0.208149425,0.068965517,55.10344828,98.45977011,50.66666667,94.85057471,56.18390805,99.13793103,76.67347126,72.77741379,77.59778161,76.67347126,72.77741379,77.59778161,28.20794253,17.98703448,12.89256322,5.669597701,2.232,-10.76617241,1.579597701,2.224436782,1.420885057,74.64367816,72.75862069,77.13793103,8.904241379
Scan009_013,0.534,0.132,-0.0007931,5.40E-06,26861.58209,26861.58209,7939.731224,61.43598507,0.196537313,0.850746269,54.28358209,100.238806,50.88059701,99.02985075,48.7761194,94.1641791,76.86119403,75.24702985,71.43565672,76.86119403,75.24702985,71.43565672,29.92340299,20.12326866,13.63158209,8.969044776,-1.27580597,-13.02397015,1.503761194,2.236134328,1.504283582,77.80597015,76.2238806,68.88059701,9.104552239
Scan009_014,0.537,0.136,-0.0007841,4.35E-06,24159.45333,24159.45333,7306.66292,58.64721333,0.201,0.813333333,53.6,99.08,50.82666667,95.90666667,53.06666667,99.34666667,76.17452,73.41037333,76.207,76.17452,73.41037333,76.207,29.21496,19.05241333,13.30238667,-8.066626667,2.01508,-0.2128,1.571386667,2.295226667,1.474186667,75.17333333,74.04,75.34666667,8.942173333
Scan009_015,0.545,0.139,-0.0007849,3.33E-06,22169.3012,22169.3012,6798.822289,58.83538554,0.207168675,0.662650602,54.14457831,100.2289157,52.91566265,96.10843373,49.91566265,94.72289157,76.7793012,74.37727711,72.30286747,76.7793012,74.37727711,72.30286747,28.2516506,18.89240964,13.15650602,3.721024096,4.988204819,-7.822614458,1.521951807,2.216481928,1.481614458,76.08433735,74.60240964,70.95180723,8.935710843
Scan009_016,0.548,0.137,-0.0007772,2.42E-06,22569.97561,22569.97561,6810.322207,59.49758537,0.208890244,0.524390244,54.41463415,100.1219512,48.37804878,93.2195122,49.76829268,93.64634146,77.26852439,71.14693902,72.05181707,77.26852439,71.14693902,72.05181707,28.64304878,19.03141463,13.12493902,-3.262060976,-7.594829268,9.760756098,1.537585366,2.245341463,1.489573171,77.04878049,70.7804878,71.85365854,9.243865854
Scan009_017,0.545,0.135,-0.0007645,-4.69E-06,24845.02703,24845.02703,7406.173297,59.00227027,0.211256757,0.27027027,58.93243243,104.7837838,46.98648649,92.32432432,55.47297297,98.7027027,82.05527027,69.24741892,76.85862162,82.05527027,69.24741892,76.85862162,29.4522027,18.97231081,13.40339189,0.897918919,-0.629648649,11.11464865,1.560013514,2.229337838,1.439472973,80.04054054,67.22972973,76.12162162,8.896391892
Scan009_018,0.538,0.138,-0.0007473,1.13E-05,22157.7439,22157.7439,6810.48461,58.83640244,0.208085366,0.987804878,50.2195122,92.98780488,53.75609756,99.84146341,55.5,100.9268293,71.52815854,77.41089024,78.18186585,71.52815854,77.41089024,78.18186585,28.89128049,18.63904878,13.12563415,5.722073171,-7.482731707,1.395817073,1.565414634,2.251256098,1.448219512,69.74390244,76.92682927,76.87804878,8.764292683
Scan009_019,0.549,0.141,-0.0007686,2.23E-06,23145.4,23145.4,7128.032175,58.9865875,0.1892625,0.6625,49.925,93.9375,49.9,96.8,53.4375,98.35,72.1827,73.41425,75.784325,72.1827,73.41425,75.784325,29.044275,18.8198625,13.663725,5.5153625,0.6883125,-13.904475,1.55485,2.1873125,1.417925,71.5375,73.4875,74.8125,8.825
Scan009_020,0.547,0.136,-0.0007964,1.18E-05,22271.75904,22271.75904,6677.886386,55.67468675,0.214240964,0.975903614,56.87951807,101.3373494,50.59036145,94.60240964,54.57831325,97.42168675,79.39881928,72.64314458,75.63027711,79.39881928,72.64314458,75.63027711,28.28319277,18.70262651,12.76568675,-0.604445783,-0.04646988,3.248674699,1.547084337,2.307939759,1.513373494,79.74698795,70.71084337,73.89156627,8.875518072
Scan009_021,0.543,0.139,-0.000811,-1.25E-06,23808.8961,23808.8961,7283.928662,58.74402597,0.209688312,0.571428571,51.23376623,95.20779221,57.31168831,103.012987,54.12987013,97.92207792,73.37193506,80.40366234,75.92341558,73.37193506,80.40366234,75.92341558,28.47119481,18.69009091,13.21936364,5.203922078,5.572,-3.791753247,1.536311688,2.182311688,1.43961039,72.63636364,81.1038961,74.66233766,8.714246753
Scan009_022,0.535,0.136,-0.000772,-7.56E-07,24418.74324,24418.74324,7421.211824,61.21237838,0.19877027,0.486486486,52.39189189,98.90540541,52.40540541,97.98648649,47.2972973,93.51351351,75.80667568,75.69925676,69.86701351,75.80667568,75.69925676,69.86701351,30.42122973,18.92975676,13.60595946,-0.584297297,3.774567568,-10.68018919,1.609972973,2.307540541,1.437013514,74.41891892,75.52702703,70.08108108,8.864837838
Scan009_023,0.537,0.139,-0.0008198,-1.10E-06,23558.4026,23558.4026,7308.771182,60.96518182,0.187337662,0.532467532,53.35064935,100.5064935,49.32467532,95.27272727,52.42857143,97.81818182,77.24827273,72.27661039,74.94724675,77.24827273,72.27661039,74.94724675,29.41428571,19.31062338,13.68074026,5.753090909,-2.755012987,5.743272727,1.559506494,2.224363636,1.437311688,77.45454545,72.05194805,72.62337662,8.757623377
Scan009_024,0.54,0.138,-0.000722,3.59E-06,23650.92208,23650.92208,7201.739649,61.66171429,0.196077922,0.649350649,51.63636364,98.71428571,50.11688312,98.2987013,55.74025974,101.3116883,74.35218182,74.48984416,78.48998701,74.35218182,74.48984416,78.48998701,30.16232468,19.04293506,13.78519481,-2.650467532,5.705376623,3.056883117,1.601194805,2.243571429,1.407688312,73.33766234,72.75324675,76.92207792,8.805207792
Scan009_025,0.552,0.139,-0.0008451,4.16E-06,20925.94382,20925.94382,6369.06991,54.33722472,0.216786517,0.651685393,56.85393258,98,58.42696629,103.5842697,51.37078652,94.84269663,77.739,81.35695506,72.82447191,77.739,81.35695506,72.82447191,27.88810112,17.88322472,12.93440449,5.571842697,7.127505618,1.214741573,1.590033708,2.254404494,1.414224719,76.35955056,80.84269663,70.14606742,8.872662921
Scan009_026,0.529,0.138,-0.0007386,2.00E-06,22037.06173,22037.06173,6871.652938,58.46023457,0.198444444,0.641975309,52.11111111,96.81481481,58.22222222,103.1481481,55.75308642,99.19753086,74.47898765,80.49487654,77.70125926,74.47898765,80.49487654,77.70125926,28.71455556,18.52830864,13.31595062,0.084530864,4.381493827,3.360987654,1.585209877,2.213074074,1.414259259,73.56790123,80.72839506,76.2345679,8.913555556
Scan009_027,0.543,0.136,-0.0008172,5.90E-06,23172.39241,23172.39241,6957.560291,55.73129114,0.198708861,0.860759494,57.78481013,103.8734177,52.41772152,97.79746835,57.20253165,101.5949367,81.07344304,75.5864557,79.18467089,81.07344304,75.5864557,79.18467089,29.03910127,19.04008861,13.20496203,7.582544304,6.080253165,11.07093671,1.559265823,2.307493671,1.501594937,80.72151899,76.39240506,76.96202532,8.907202532
Scan009_028,0.54,0.135,-0.0008083,-4.88E-06,23688.37662,23688.37662,7131.439766,57.9901039,0.214597403,0.337662338,62.50649351,105.5454545,50.31168831,95.53246753,50.35064935,91.68831169,84.13781818,73.00935065,71.20741558,84.13781818,73.00935065,71.20741558,29.17392208,17.84235065,12.4304026,-3.074402597,-2.302207792,13.93480519,1.660896104,2.416688312,1.462636364,83.14285714,71.63636364,70.07792208,8.684012987
Scan009_029,0.552,0.137,-0.0007958,2.72E-06,23272.3875,23272.3875,6963.4388,60.0775625,0.2021125,0.6625,63.85,110.0125,47.025,92.0875,55.9375,100.525,86.8387375,69.3280875,78.3766,86.8387375,69.3280875,78.3766,29.2358,18.961125,13.413175,2.1609875,2.279725,11.9551,1.5909375,2.26695,1.43415,86.325,68.4875,77.125,9.245825
Scan009_030,0.543,0.137,-0.0008106,8.09E-06,24442.70667,24442.70667,7435.706373,59.22894667,0.1914,0.8,48.56,94.76,44.50666667,91.06666667,48.66666667,93.50666667,71.70674667,67.86516,70.87408,71.70674667,67.86516,70.87408,29.4314,19.56593333,13.49046667,-2.537773333,-4.158746667,2.681026667,1.521253333,2.211133333,1.480946667,71.66666667,66.81333333,69.49333333,8.977826667
Scan009_031,0.545,0.137,-0.0007171,4.91E-06,21398.89535,21398.89535,6469.758198,57.46738372,0.204767442,0.709302326,47.79069767,92.19767442,54.31395349,98.48837209,53.06976744,96.27906977,69.66939535,76.41551163,74.66966279,69.66939535,76.41551163,74.66966279,28.76174419,17.87211628,12.81269767,-5.346616279,-2.13477907,11.04111628,1.645348837,2.329465116,1.431662791,68.97674419,75.79069767,74.39534884,8.848906977
Scan009_032,0.55,0.138,-0.0007701,7.94E-07,24451.98684,24451.98684,7371.039868,62.18389474,0.185552632,0.486842105,52.65789474,100.2763158,47.34210526,95.03947368,47.86842105,94.52631579,76.37663158,70.92048684,71.59160526,76.37663158,70.92048684,71.59160526,30.52788158,19.72611842,13.66597368,-6.908947368,2.249578947,-2.217565789,1.589671053,2.331894737,1.494342105,76.48684211,70.56578947,69.18421053,9.070223684
Scan009_033,0.544,0.136,-0.0008038,-2.27E-06,23536.21795,23536.21795,7102.611974,59.20812821,0.197615385,0.551282051,53.85897436,99.65384615,53.55128205,97.46153846,51.56410256,96.35897436,77.15203846,75.34496154,73.8270641,77.15203846,75.34496154,73.8270641,28.90546154,19.3864359,13.15794872,-0.397910256,-2.528282051,21.11003846,1.532,2.241692308,1.479551282,77.12820513,73.85897436,74.46153846,9.008602564
Scan009_034,0.529,0.132,-0.0007299,4.27E-06,22912.10256,22912.10256,6884.657359,55.56385897,0.216512821,0.666666667,55.78205128,99.91025641,55.08974359,98.53846154,52.24358974,96.69230769,78.15453846,77.02389744,74.29494872,78.15453846,77.02389744,74.29494872,27.59076923,18.49047436,13.41205128,-0.423820513,1.237487179,-8.165448718,1.501333333,2.095346154,1.414076923,76.93589744,77.25641026,73.53846154,8.991512821
Scan009_035,0.541,0.137,-0.0007934,1.17E-06,22282.09756,22282.09756,6824.575085,58.30907317,0.194304878,0.609756098,51.34146341,95.51219512,51.04878049,95.45121951,51.46341463,96.69512195,73.15391463,72.88108537,74.41129268,73.15391463,72.88108537,74.41129268,29.1220122,18.49341463,13.13918293,15.23110976,7.292182927,-0.683,1.619609756,2.322670732,1.445329268,73.06097561,71.82926829,73.75609756,8.947195122
Scan009_036,0.548,0.138,-0.000845,-2.87E-06,21024.71591,21024.71591,6430.603773,56.76390909,0.215806818,0.431818182,51.15909091,94.07954545,51.04545455,94.875,51.31818182,95.26136364,72.564625,72.52903409,72.93122727,72.564625,72.52903409,72.93122727,28.43590909,18.10313636,12.35248864,13.29344318,-3.768238636,20.87076136,1.568352273,2.326681818,1.505625,71.96590909,70.88636364,71.03409091,8.943193182
