SampleName,VolumeDensity,SurfaceAreaDensity,MeanBreadthDensity,EulerNumberDensity,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius, Yield Stress 
Scan024_001,0.772,0.087,-0.0006356,-2.34e-06,65095.9,10151.85553,67.395175,0.337875,0.55,39.425,93.3,49.35,100.1,51.625,101.425,66.58085,74.80225,76.400375,66.58085,74.80225,76.400375,33.112875,23.20925,16.460625,7.500875,-11.160225,4.57945,1.54415,2.245,1.462625,65.125,72.75,75.075,17.575025,61.23857116699219
Scan024_002,0.736,0.092,-0.0005376,2.23e-06,62104.05,10423.77073,67.169675,0.296875,0.8,47.45,98.9,41.175,94.55,49.15,101.575,72.9114,67.474025,76.184375,72.9114,67.474025,76.184375,33.247525,23.031625,15.91975,6.26385,2.197525,-8.26015,1.541175,2.3979,1.54225,71.95,66.325,77.025,17.04995,55.2020149230957
Scan024_003,0.776,0.088,-0.000735,2.42e-06,68879.47368,10731.07561,67.48202632,0.335473684,0.973684211,52.55263158,105.2368421,38.52631579,95.55263158,49.23684211,102.7368421,78.92618421,66.77021053,75.81818421,78.92618421,66.77021053,75.81818421,34.92313158,24.42710526,17.12831579,22.80797368,5.631815789,-4.045631579,1.484526316,2.287842105,1.525763158,78.52631579,66.68421053,75.84210526,17.45621053,55.99126815795898
Scan024_004,0.735,0.085,-0.0004307,4.91e-07,63681.87179,10122.00828,67.13620513,0.332179487,0.769230769,49.56410256,101.3589744,48.71794872,102.5897436,47.25641026,97.38461538,74.86428205,75.34264103,72.16338462,74.86428205,75.34264103,72.16338462,35.57951282,22.73838462,15.08425641,4.718948718,-8.205410256,-8.24374359,1.611358974,2.632769231,1.656846154,74.69230769,75.33333333,71.1025641,17.23930769,47.41837692260742
Scan024_005,0.779,0.083,-0.0007725,3.67e-06,87717.23333,13285.5028,77.74656667,0.2951,1.3,36.6,103.1,43.2,103.8333333,41.06666667,98.9,69.8131,73.7531,70.2315,69.8131,73.7531,70.2315,41.39726667,27.46543333,18.43543333,-14.14986667,-11.09583333,15.90956667,1.529033333,2.4011,1.585,71.23333333,73.53333333,71.3,21.4445,18.23871421813965
Scan024_006,0.754,0.087,-0.0005372,3.33e-06,66998.71053,10627.44134,67.26178947,0.300605263,1.026315789,53.97368421,105.2368421,45.34210526,101.8947368,41.84210526,95.42105263,80.10857895,73.67989474,68.16731579,80.10857895,73.67989474,68.16731579,33.28157895,24.23842105,17.28568421,-1.247447368,2.681763158,2.659078947,1.413842105,2.058815789,1.460184211,77.60526316,73.10526316,68.73684211,17.88592105,49.58377456665039
Scan024_007,0.739,0.09,-0.0006998,-5.74e-06,58018.32558,9690.415907,66.63346512,0.305604651,0.255813953,46.37209302,98.58139535,53.34883721,102.4418605,55.41860465,107.1395349,72.37802326,78.05072093,81.24904651,72.37802326,78.05072093,81.24904651,33.98811628,21.84567442,15.12706977,3.244651163,1.99772093,-2.260093023,1.673697674,2.580697674,1.589232558,72.3255814,77.30232558,80.48837209,16.55816279,56.8981819152832
Scan024_008,0.73,0.085,-0.0004259,-2.19e-06,63266.20513,10103.22185,69.67994872,0.321538462,0.435897436,45.58974359,99.8974359,39.17948718,95.07692308,44.35897436,92.33333333,72.00846154,68.306,68.07579487,72.00846154,68.306,68.07579487,33.40664103,23.95753846,15.65810256,-6.516461538,12.40102564,33.89812821,1.458846154,2.398666667,1.635948718,73.20512821,66.02564103,65.87179487,17.641,43.32835388183594
Scan024_009,0.724,0.094,-0.0007959,3.33e-06,61154.3,10899.00263,70.3277,0.29105,0.85,59.475,114.225,51.975,107.325,46.05,103.225,87.679075,79.797225,74.051375,87.679075,79.797225,74.051375,35.907725,24.451325,16.7749,5.501625,-1.03805,17.46105,1.51675,2.243725,1.49675,87.525,79.25,73.425,17.625025,45.03346633911133
Scan024_010,0.769,0.093,-0.0008942,1.02e-06,58965.0,9786.259114,65.00331818,0.315681818,0.772727273,51.02272727,103.9545455,50.63636364,99.90909091,48.56818182,102.8863636,77.18845455,75.02222727,74.36852273,77.18845455,75.02222727,74.36852273,33.21361364,23.24254545,15.75256818,-9.400840909,-1.823068182,-7.031954545,1.491454545,2.321090909,1.561727273,78.63636364,73.5,72.81818182,16.43936364,69.12889862060547
Scan025_001,0.606,0.011,-5.95e-06,4.67e-09,63713064.11,1414508.519,881.4807848,0.188063291,0.949367089,713.7918861,1337.697544,771.2096329,1394.944405,662.6962025,1340.088608,1022.411911,1088.592595,1002.746076,1022.411911,1088.592595,1002.746076,420.4601519,272.6592658,181.9405443,-8.581316456,-4.701835443,4.530987342,1.572202532,2.381392405,1.523658228,1016.602266,1091.108709,991.6518987,124.6898734,57.11912536621094
Scan025_002,0.607,0.011,-5.79e-06,7.8e-09,59336982.55,1298613.447,763.6470118,0.200035294,1.247058824,740.2772235,1329.671918,563.3476118,1149.883471,738.3705882,1355.876471,1038.221047,854.8096353,1048.799788,1038.221047,854.8096353,1048.799788,385.7176824,253.2347176,176.9831647,-4.138576471,1.028682353,-5.265729412,1.573023529,2.265435294,1.455941176,1019.965776,850.6596824,1036.8,119.9647059,68.23893737792969
Scan025_003,0.486,0.009,-4.09e-06,4.65e-09,60254263.59,1343221.22,799.3952836,0.190208955,1.104477612,571.030403,1226.687866,527.3064776,1140.247418,692.9328358,1299.223881,898.3344328,825.2108358,995.499597,898.3344328,825.2108358,995.499597,396.3952388,267.3379403,186.4537761,-2.190910448,4.51858209,-5.392298507,1.573074627,2.28241791,1.48880597,874.8814328,814.6351194,988.119403,121.1641791,71.04833221435547
Scan025_004,0.375,0.007,-3.03e-06,7.23e-09,60069087.52,1345855.729,800.8606923,0.189230769,1.557692308,814.1546154,1445.799519,681.7506923,1307.16475,779.625,1417.759615,1141.318269,997.0638846,1104.087019,1141.318269,997.0638846,1104.087019,402.0225962,265.2141731,188.4998846,8.361326923,12.93128846,-7.415057692,1.576576923,2.275019231,1.435634615,1143.866558,1003.674058,1070.653846,122.625,41.33514404296875
Scan025_005,0.619,0.011,-5.75e-06,5.3e-09,65895440.66,1394190.818,813.1809487,0.201192308,0.923076923,749.7699359,1372.847551,652.1545,1272.289744,730.9038462,1372.153846,1061.20459,954.9211667,1053.713808,1061.20459,954.9211667,1053.713808,399.4714487,267.0347692,187.8293462,-7.369730769,-11.49494872,7.886371795,1.550935897,2.294474359,1.477230769,1038.116385,933.7508974,1045.557692,126.2307692,62.374061584472656
Scan025_006,0.593,0.011,-5.18e-06,4.98e-09,54118760.07,1221509.079,779.3822857,0.209758242,1.010989011,753.3304066,1353.265066,762.9732747,1346.737615,728.4065934,1323.741758,1055.447099,1053.237945,1025.539615,1055.447099,1053.237945,1025.539615,380.1362967,247.3483077,175.8843626,-0.414846154,1.794494505,15.83792308,1.555362637,2.22510989,1.446472527,1067.094462,1047.660341,1007.456044,118.6318681,66.44793701171875
Scan025_007,0.51,0.009,-4.42e-06,6.34e-09,63149102.54,1394724.812,829.4836866,0.196119403,1.23880597,518.2393284,1179.740015,741.8962687,1375.59094,816.6492537,1426.567164,842.5560746,1059.521463,1120.463343,842.5560746,1059.521463,1120.463343,405.6264627,268.3397463,184.8712985,1.325537313,-2.48661194,8.835208955,1.548358209,2.27861194,1.490164179,840.6276418,1047.963776,1102.164179,124.7238806,39.09627532958984
Scan025_008,0.524,0.009,-4.73e-06,4.99e-09,60336238.52,1313537.302,778.6236944,0.200222222,0.875,814.8757917,1458.7515,776.6257083,1393.313875,679.125,1286.4375,1138.980806,1091.706958,987.015625,1138.980806,1091.706958,987.015625,398.727875,259.1155833,185.3646389,1.794388889,-5.050791667,-0.816902778,1.564055556,2.271666667,1.464111111,1145.251181,1077.563569,975.1875,123.9375,41.95675659179688
Scan025_009,0.601,0.011,-5.55e-06,3.79e-09,58056612.28,1277743.752,816.271593,0.215186047,0.872093023,733.0821163,1343.094407,646.9017791,1259.896593,764.005814,1366.639535,1042.795291,954.9522209,1068.181372,1042.795291,954.9522209,1068.181372,392.3109767,255.4783256,180.9646163,0.80377907,2.26027907,-1.034534884,1.533093023,2.24322093,1.462895349,1036.832419,948.1405,1056.610465,125.9476744,64.79035949707031
Scan025_010,0.613,0.011,-5.96e-06,2.98e-09,57236509.21,1251306.242,786.0465618,0.218977528,0.842696629,689.8658202,1286.900169,761.3097528,1347.11936,666.3539326,1284.775281,988.7210562,1048.01164,972.7167416,988.7210562,1048.01164,972.7167416,379.3767079,249.7306292,183.016618,6.372550562,0.268393258,-0.470629213,1.549438202,2.143651685,1.402876404,960.4728652,1047.995438,956.8314607,124.2808989,61.33283996582031
Scan026_001,0.702,0.086,-0.0005318,2.68e-06,46531.47059,7893.041588,58.82813725,0.39672549,0.843137255,47.35294118,96.88235294,51.70588235,102.0784314,58.47058824,100.1568627,71.70419608,76.43701961,79.55211765,71.70419608,76.43701961,79.55211765,31.27978431,20.71215686,14.55892157,6.007882353,2.112921569,-2.481254902,1.548176471,2.298862745,1.483294118,71.09803922,75.58823529,78.17647059,16.83658824,40.86719131469727
Scan026_002,0.806,0.09,-0.0009759,-1.06e-06,57912.91489,9141.169957,63.65248936,0.388553191,0.638297872,56.04255319,107.9148936,51.89361702,102.2765957,49.59574468,97.78723404,82.18819149,77.61712766,74.08825532,82.18819149,77.61712766,74.08825532,32.95570213,22.51370213,16.08612766,9.051276596,1.212914894,-43.48457447,1.542489362,2.277170213,1.482255319,81.82978723,77.57446809,71.06382979,17.73759574,69.72402954101562
Scan026_003,0.757,0.096,-0.0008654,3.74e-06,44045.37931,7648.669759,57.90931034,0.426293103,0.810344828,47.77586207,95.62068966,51.20689655,100.0862069,61.05172414,103.4310345,71.77974138,76.24636207,82.21325862,71.77974138,76.24636207,82.21325862,29.63596552,21.06624138,15.2722931,-1.911344828,2.757465517,6.715551724,1.426017241,2.046172414,1.442241379,70.31034483,75.5862069,81.5,16.58048276,51.45381546020508
Scan026_004,0.833,0.085,-0.001,-5.18e-06,82569.79412,12072.01318,77.37523529,0.349,0.5,42.5,102.3529412,40.26470588,98.94117647,50.41176471,102.2941176,73.35685294,69.41291176,76.06794118,73.35685294,69.41291176,76.06794118,36.95370588,25.81585294,17.54629412,14.06297059,-0.617323529,8.968264706,1.469441176,2.295676471,1.588294118,72.97058824,69.26470588,74.82352941,19.97055882,73.32559967041016
Scan026_005,0.758,0.088,-0.000775,7.56e-08,67411.13158,11018.13626,74.93297368,0.349447368,0.710526316,50.97368421,109.1315789,49.57894737,105.2631579,45.78947368,97.57894737,79.99192105,77.59018421,71.47576316,79.99192105,77.59018421,71.47576316,36.45971053,25.64189474,16.73871053,0.623894737,-6.316289474,-0.933578947,1.430763158,2.251921053,1.574315789,80.78947368,76.89473684,69.89473684,18.47371053,44.078216552734375
Scan026_006,0.78,0.089,-0.0007429,3.21e-06,50657.71154,8049.805404,57.64430769,0.424788462,0.788461538,46.13461538,95.25,58.40384615,106.5,50.5,93.98076923,70.733,82.09651923,72.14446154,70.733,82.09651923,72.14446154,30.44425,21.87711538,14.69688462,-6.794519231,3.071134615,-17.12661538,1.435538462,2.402634615,1.639153846,69.98076923,81.53846154,71.59615385,16.68588462,56.07085037231445
Scan026_007,0.798,0.095,-0.000946,5.59e-06,48963.49091,8091.711636,59.15376364,0.432872727,0.927272727,56.89090909,107.9636364,51.6,102.0363636,56.56363636,101.9272727,82.82021818,76.5852,79.35123636,82.82021818,76.5852,79.35123636,31.44458182,22.04685455,15.68758182,1.825218182,1.921127273,-15.58318182,1.4706,2.1222,1.4426,83.21818182,73.96363636,77.54545455,17.53330909,72.77301025390625
Scan026_008,0.792,0.097,-0.0009452,-8.31e-07,54578.34694,9265.458551,68.19732653,0.350918367,0.795918367,46.48979592,99.0,44.16326531,98.12244898,56.46938776,104.1632653,74.00636735,71.07518367,80.5372449,74.00636735,71.07518367,80.5372449,33.13032653,22.4605102,16.41961224,-2.692877551,0.477489796,5.964183673,1.472163265,2.104183673,1.447897959,73.73469388,70.34693878,78.36734694,17.56457143,72.82945251464844
Scan026_009,0.785,0.094,-0.0009122,1.66e-06,55263.10417,9238.467271,66.53108333,0.356479167,0.8125,42.33333333,97.8125,55.04166667,108.8958333,45.85416667,92.83333333,70.67339583,82.25854167,69.4256875,70.67339583,82.25854167,69.4256875,34.52027083,23.15977083,15.9121875,4.674375,-3.0000625,11.68720833,1.544541667,2.335645833,1.536875,69.25,81.625,67.41666667,17.34027083,59.38119125366211
Scan026_010,0.806,0.089,-0.0009478,-1.36e-06,61822.43182,9639.551773,64.70472727,0.377386364,0.75,34.38636364,89.18181818,49.43181818,104.4545455,58.70454545,106.9318182,60.58070455,76.75195455,82.64497727,60.58070455,76.75195455,82.64497727,33.79172727,23.699,16.68634091,-16.76179545,-7.890818182,-15.27340909,1.488409091,2.258886364,1.521613636,57.84090909,75.11363636,81.25,18.13634091,69.20978546142578
Scan027_001,0.529,0.013,-5.39e-06,-3.45e-08,74193168.06,2085473.725,742.6577879,0.131878788,-4.5,814.7640909,1462.5875,746.036197,1348.041121,593.0909091,1250.454545,1134.182985,1045.278045,924.3199091,1134.182985,1045.278045,924.3199091,422.8287121,271.7953636,191.0881364,5.515560606,-1.788666667,2.177,1.567212121,2.343287879,1.49980303,1116.190697,1026.250636,901.3030303,89.51583333,55.56393814086914
Scan027_002,0.511,0.013,-4.73e-06,-3.43e-08,64839238.96,1875884.467,730.2792329,0.121849315,-3.726027397,845.3765616,1461.381562,827.1573151,1439.902027,789.1780822,1409.780822,1163.261438,1132.281301,1103.513315,1163.261438,1132.281301,1103.513315,398.8254658,262.3633288,184.8023562,4.782767123,-6.022630137,33.60171233,1.549273973,2.301109589,1.481821918,1166.228534,1112.529479,1054.027397,86.17426027,58.4271354675293
Scan027_003,0.497,0.013,-3.82e-06,-2.83e-08,60576069.0,1809662.324,923.9293421,0.105736842,-3.052631579,688.5844342,1384.169039,694.6634342,1358.747776,698.7105263,1347.684211,1029.245079,1031.117658,1027.588092,1029.245079,1031.117658,1027.588092,455.9599737,275.2946842,188.3691711,3.075907895,-3.264263158,9.454,1.703328947,2.487210526,1.479736842,1023.850355,1005.244921,992.1578947,86.88668421,54.18072128295898
Scan027_004,0.517,0.013,-5.03e-06,-2.89e-08,63897513.66,1832966.952,744.20704,0.14644,-3.226666667,777.6595333,1399.264627,636.5384267,1253.663413,660.4266667,1290.053333,1094.708613,938.0344,974.7394533,1094.708613,938.0344,974.7394533,418.4354667,261.4001467,181.6440933,3.854133333,-5.581066667,-11.35710667,1.6376,2.423493333,1.510466667,1088.088813,937.2608933,964.32,87.04961333,52.15298843383789
Scan027_005,0.506,0.013,-4.17e-06,-3.98e-08,56518378.03,1675509.837,784.6215663,0.13086747,-3.891566265,834.1030602,1405.240145,689.8850361,1311.287602,752.4578313,1330.843373,1116.204301,1001.826807,1044.141687,1116.204301,1001.826807,1044.141687,380.0854096,258.2632771,174.0240361,-3.448674699,5.543626506,-7.553072289,1.520566265,2.302325301,1.524951807,1107.864349,981.8632771,1042.072289,85.57501205,59.86954879760742
Scan027_006,0.501,0.013,-4.46e-06,-4.3e-08,68289608.28,2043340.121,913.0991765,0.098176471,-5.294117647,642.9757059,1316.628176,708.2409706,1400.628926,720.1764706,1420.588235,981.0524265,1059.050926,1065.324603,981.0524265,1059.050926,1065.324603,456.7250147,290.2756471,198.9408235,-1.344514706,-6.715220588,-12.97651471,1.601426471,2.460147059,1.542161765,952.0076765,1053.714382,1036.205882,84.48107353,57.90856552124024
Scan027_007,0.515,0.013,-4.63e-06,-4.55e-08,69264281.33,2049411.803,855.2355217,0.114811594,-5.855072464,840.6154203,1491.72213,674.2372754,1314.793145,685.3913043,1351.507246,1168.587957,995.662087,1020.56,1168.587957,995.662087,1020.56,423.9606667,280.8231884,200.9608116,9.258623188,10.26533333,-18.97995652,1.558449275,2.235362319,1.444014493,1129.748188,986.2977681,989.5362319,87.58524638,58.33229446411133
Scan027_008,0.515,0.013,-5.3e-06,-3.86e-08,77018939.14,2230515.503,801.9856452,0.1165,-5.306451613,583.0369032,1210.106468,679.2312258,1358.462532,671.7741935,1351.677419,891.9872581,1010.119306,1009.614177,891.9872581,1010.119306,1009.614177,429.7833871,282.7605161,199.9479677,7.469790323,-4.275354839,10.14214516,1.581870968,2.333064516,1.484322581,863.2650161,982.4917258,997.8387097,85.20503226,57.90272521972656
Scan027_009,0.522,0.013,-4.96e-06,-3.24e-08,62826952.14,1841420.478,821.5098312,0.123272727,-3.649350649,766.7333377,1422.920571,706.9147273,1339.647143,890.3636364,1490.727273,1107.581623,1025.746455,1189.489273,1107.581623,1025.746455,1189.489273,413.981026,263.7906623,187.5834156,1.597090909,-2.642077922,14.63575325,1.652571429,2.373974026,1.453012987,1103.281558,1006.008078,1172.727273,86.36435065,53.7675895690918
Scan027_010,0.513,0.013,-5.41e-06,-4.06e-08,69779745.18,2015358.493,717.4121176,0.13125,-5.191176471,798.6240588,1423.687912,854.0068088,1476.188324,823.7352941,1424.294118,1112.726706,1167.294529,1128.422074,1112.726706,1167.294529,1128.422074,400.8116912,263.13125,180.4791029,-3.551867647,-7.557941176,18.14257353,1.595823529,2.341132353,1.494544118,1126.597294,1152.126868,1125.970588,85.99088235,56.29587936401367
Scan028_001,0.785,0.145,-0.0009793,2.23e-05,18915.8,4433.4371,42.81492857,0.391092857,0.992857143,54.92857143,92.86428571,61.08571429,98.45,56.78571429,94.35,73.91396429,79.80802143,75.22502143,73.91396429,79.80802143,75.22502143,23.72843571,16.64775,11.26880714,-5.917621429,-1.700078571,-1.072421429,1.472014286,2.2953,1.5707,73.15,79.72142857,73.52857143,11.89763571,72.60848999023438
Scan028_002,0.788,0.143,-0.001,3.36e-05,19529.52206,4487.910375,40.94473529,0.391875,1.029411765,56.92647059,94.66911765,61.27205882,98.34558824,58.74264706,95.68382353,75.804375,80.00690441,77.49757353,75.804375,80.00690441,77.49757353,23.77052941,16.27111029,11.41309559,1.780625,-0.441088235,0.758544118,1.502264706,2.268220588,1.513992647,74.92647059,79.69852941,76.60294118,11.58823529,70.92500305175781
Scan028_003,0.793,0.141,-0.001,3.09e-05,19832.18519,4514.418015,41.82205185,0.411881481,1.051851852,57.04444444,95.02222222,59.5037037,96.79259259,55.71851852,93.01481481,75.94431111,78.14295556,74.66515556,75.94431111,78.14295556,74.66515556,23.45782222,16.94786667,11.59432593,-4.112414815,-3.727355556,9.724533333,1.41277037,2.202348148,1.562985185,75.47407407,77.80740741,73.5037037,11.88642222,71.37956237792969
Scan028_004,0.792,0.138,-0.001,2.14e-05,20412.62595,4569.654794,40.92478626,0.41140458,0.984732824,55.90839695,94.0610687,51.16030534,89.49618321,54.00763359,90.94656489,75.00567176,70.08778626,72.61421374,75.00567176,70.08778626,72.61421374,23.53139695,16.90835878,11.92170229,5.450015267,1.040992366,-12.02659542,1.427885496,2.140740458,1.500442748,74.3129771,69.50381679,71.81679389,12.39696183,78.09780883789062
Scan028_005,0.776,0.143,-0.001,2.56e-05,20294.55039,4743.782,41.91924806,0.385581395,1.100775194,56.60465116,95.62790698,59.72093023,97.15503876,56.21705426,95.27906977,76.24424031,78.5563876,75.80141085,76.24424031,78.5563876,75.80141085,24.28535659,17.01813953,11.76729457,-0.993395349,-2.337426357,25.26947287,1.460217054,2.193782946,1.517271318,76.07751938,77.96124031,74.82945736,12.0981938,71.74714660644531
Scan028_006,0.785,0.141,-0.001,1.76e-05,19643.54815,4518.314141,40.43075556,0.409481481,0.807407407,53.06666667,90.80740741,57.64444444,94.84444444,57.34074074,95.52592593,71.8049037,76.11481481,76.20913333,71.8049037,76.11481481,76.20913333,24.02626667,16.96640741,11.46555556,3.15522963,-0.232562963,1.396437037,1.458451852,2.258140741,1.553459259,71.18518519,75.21481481,75.24444444,12.23208889,70.10582733154297
Scan028_007,0.783,0.138,-0.0009301,5.56e-06,20339.52308,4561.392869,41.68891538,0.394561538,0.738461538,54.56153846,91.65384615,54.32307692,92.92307692,59.94615385,96.96923077,72.68195385,73.34785385,78.43305385,72.68195385,73.34785385,78.43305385,23.69810769,16.77563846,11.35793077,0.208615385,2.553561538,6.025292308,1.454646154,2.329476923,1.612753846,72.14615385,72.30769231,77.74615385,11.89231538,70.50463104248047
Scan028_008,0.78,0.146,-0.001,1.1e-05,19219.55474,4557.494518,39.99667153,0.388306569,0.744525547,59.58394161,97.80291971,56.32116788,94.37956204,56.17518248,93.18248175,78.75389051,75.31562044,74.53864964,78.75389051,75.31562044,74.53864964,23.87320438,16.7800146,11.47911679,3.724416058,6.925664234,-0.478364964,1.455131387,2.214036496,1.534379562,77.59854015,74.60583942,73.76642336,11.94885401,74.04457092285156
